MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,DistCoast,Inland,MedHouseVal
4.6792,23,6.382716049382716,0.9711934156378601,555,2.2839506172839505,23214.5099,0,3.047
4.3281,52,5.3812154696132595,1.0497237569060773,403,2.226519337016575,5298.151771,0,2.365
3.2619,25,6.193251533742331,1.2607361963190185,888,2.723926380368098,2469.771737,1,1.838
3.125,19,4.2,1.0621621621621622,1427,3.8567567567567567,36505.60434,0,2.071
4.7986,52,6.5038167938931295,1.0572519083969465,746,2.8473282442748094,26997.73332,0,3.261
3.15,14,6.364341085271318,1.317829457364341,477,3.697674418604651,196249.3095,1,0.875
2.6792,24,5.153217568947906,0.992849846782431,2220,2.267620020429009,148431.1697,1,1.389
3.8125,15,5.460365853658536,1.0548780487804879,1219,3.716463414634146,54595.62122,1,1.703
7.1088,33,6.9806122448979595,0.9693877551020408,2681,2.7357142857142858,8738.844678,0,4.433
4.6827,36,5.605691056910569,1.0772357723577235,896,3.6422764227642275,25728.76716,0,1.838
2.8971,16,4.678062678062678,0.9857549857549858,705,2.0085470085470085,9691.928606,0,1.639
5.01,20,17.54609929078014,4.432624113475177,338,2.397163120567376,227120.5095,1,1.955
3.9565,48,4.953703703703703,1.0833333333333333,1773,3.283333333333333,4960.144111,0,2.685
2.3463,16,4.196805111821086,1.0242811501597444,6012,3.8415335463258784,14580.22027,0,1.561
2.7969,18,6.3352272727272725,1.0965909090909092,1742,9.897727272727273,178065.9215,1,1.238
3.6731,35,5.350253807106599,1.0279187817258884,1243,3.1548223350253806,22425.95546,0,1.67
2.875,44,5.3933333333333335,1.0333333333333334,667,2.223333333333333,117772.7993,1,0.827
6.5814,33,7.435448577680525,1.0940919037199124,1351,2.9562363238512037,18236.47663,0,3.142
2.7143,16,6.385300668151448,1.244988864142539,1203,2.6792873051224944,176254.7369,1,0.953
5.0507,14,6.6567901234567906,1.0135802469135802,2350,2.9012345679012346,26561.25977,0,2.915
1.3785,47,4.310344827586207,0.9623824451410659,843,2.6426332288401255,7016.677244,0,1.423
4.1023,46,4.80859375,0.90234375,793,3.09765625,7505.383287,0,2.268
5.0357,45,4.870619946091645,0.9568733153638814,883,2.3800539083557952,8177.399375,0,3.298
3.141,43,5.0736,1.064,1534,2.4544,15327.69248,0,1.414
5.6975,48,5.861878453038674,1.0635359116022098,926,2.5580110497237567,24294.15977,0,2.314
2.5329,31,4.055639097744361,1.037593984962406,2220,3.338345864661654,16662.397,0,1.352
10.7326,11,8.561622464898596,1.1014040561622465,1947,3.0374414976599065,19844.59168,0,5.00001
2.3438,36,5.023952095808383,0.9461077844311377,446,2.6706586826347305,39347.32645,1,1.227
4.7321,42,6.375,1.36,451,2.255,9994.417727,0,4.224
1.9881,12,4.513888888888889,0.9988425925925926,2145,2.482638888888889,151731.6682,1,0.852
4.4489,16,5.966549295774648,1.051056338028169,1674,2.9471830985915495,73938.02206,1,1.456
6.0426,19,4.839506172839506,1.345679012345679,287,3.54320987654321,4118.761687,0,1.1
4.2241,20,5.630769230769231,1.0216783216783216,5094,3.5622377622377623,10635.10157,0,1.398
5.8002,19,6.610859728506787,0.9434389140271493,1221,2.762443438914027,20505.31013,0,2.387
2.5991,28,3.489130434782609,1.0891304347826087,936,2.034782608695652,9991.960418,0,1.475
4.9342,23,5.735798016230839,1.0532010820559061,4580,4.129846708746618,37974.48252,0,1.81
3.6964,47,4.117249154453213,1.0901916572717023,1438,1.6211950394588501,10872.97768,0,5.00001
2.3098,39,3.7824074074074074,1.001543209876543,2536,3.9135802469135803,37246.33805,0,1.731
1.3194,14,3.4556962025316458,1.0,827,3.4894514767932487,5882.147024,0,0.905
4.075,28,5.815831987075929,1.0347334410339257,3793,3.0638126009693054,19227.35342,0,2.379
2.1473,29,3.853846153846154,1.0538461538461539,1368,3.5076923076923077,3104.023257,0,1.953
1.75,43,4.053571428571429,1.0357142857142858,1005,4.486607142857143,28830.34499,0,1.34
1.9787,39,4.398119122257054,1.0376175548589341,1659,2.6003134796238245,64967.10948,1,0.978
1.9943,21,4.6743421052631575,1.0526315789473684,1658,2.726973684210526,149575.1759,1,0.598
4.4732,29,5.482978723404256,0.9468085106382979,1849,3.9340425531914893,17679.84033,0,1.948
3.9954,52,4.655263157894737,1.0894736842105264,1032,2.7157894736842105,1267.761011,0,3.247
5.5111,9,6.536656891495602,1.0410557184750733,788,2.310850439882698,94843.84659,1,1.963
3.5707,29,5.50379746835443,1.058227848101266,1030,2.607594936708861,33955.43342,0,3.417
2.775,50,2.9743589743589745,1.329059829059829,382,1.6324786324786325,8283.29995,0,2.25
4.7069,27,6.523255813953488,1.1162790697674418,873,3.383720930232558,49037.89058,1,1.769
2.4583,35,3.7419354838709675,1.064516129032258,538,2.1693548387096775,11508.73448,0,1.979
3.9922,35,6.540229885057471,1.1111111111111112,1761,3.3735632183908044,8871.075145,0,1.298
6.1592,46,6.889361702127659,1.1574468085106382,1293,2.751063829787234,4590.288814,0,3.817
2.1856,41,3.7189873417721517,1.0658227848101265,803,2.0329113924050635,9991.960418,0,1.205
2.1458,40,5.562111801242236,1.1149068322981366,679,2.108695652173913,66570.06207,1,1.303
3.5588,37,4.267515923566879,1.0254777070063694,621,1.9777070063694266,3577.572018,0,2.688
1.3448,11,3.3656821378340367,1.021097046413502,1905,2.679324894514768,10443.31832,0,0.913
1.8333,47,3.832369942196532,1.02504816955684,1430,2.7552986512524087,17342.61822,0,1.511
5.0599,35,5.271428571428571,0.9857142857142858,641,3.052380952380952,17008.3317,0,2.167
3.1205,30,4.132530120481928,0.9718875502008032,753,3.0240963855421685,11152.61204,0,2.405
1.7344,24,3.298342541436464,1.0585635359116021,4042,4.466298342541436,99099.98305,1,0.664
2.1411,52,4.456582633053221,1.0420168067226891,817,2.288515406162465,4757.475486,0,0.972
3.5,32,4.316666666666666,0.9333333333333333,1156,3.8533333333333335,11102.48753,0,1.543
2.5368,35,6.21078431372549,1.0392156862745099,710,3.480392156862745,12235.27604,0,1.696
1.3929,33,3.657458563535912,1.011049723756906,607,3.3535911602209945,172506.6216,1,0.556
2.1157,41,5.1995708154506435,1.0064377682403434,1813,3.890557939914163,12235.27604,0,1.569
7.8915,3,7.7997557997558,1.1233211233211233,2129,2.5995115995115996,5506.081315,0,4.206
3.319,32,5.265033407572383,0.977728285077951,1331,2.964365256124722,47756.93709,1,0.845
3.5735,16,5.080419580419581,1.0454545454545454,904,3.160839160839161,156302.6912,1,0.896
4.1538,36,5.764150943396227,1.0188679245283019,1199,2.827830188679245,9933.198436,0,2.188
6.7027,8,6.601410934744268,1.0246913580246915,1633,2.880070546737213,22232.28716,0,3.819
3.6852,52,4.710280373831775,1.0,651,2.02803738317757,7671.250271,0,1.853
2.1912,23,5.197368421052632,0.9013157894736842,365,2.401315789473684,190342.5524,1,1.152
3.6176,24,6.478260869565218,1.008695652173913,300,2.608695652173913,25331.5274,1,1.585
3.3482,41,4.078947368421052,1.0526315789473684,711,2.338815789473684,5366.32046,0,3.181
11.6833,21,8.497635933806146,1.033096926713948,2440,2.884160756501182,7296.644676,0,5.00001
7.6202,27,7.1220779220779225,0.987012987012987,2212,2.8727272727272726,18369.68411,0,4.026
4.2411,27,6.436708860759493,1.0791139240506329,768,2.430379746835443,13523.22108,0,2.589
1.3532,14,5.5597189695550355,1.3044496487119437,723,1.693208430913349,59497.57093,1,0.958
2.3674,18,5.348453608247422,1.111340206185567,817,1.6845360824742268,6752.719446,0,2.192
5.0828,14,6.7910750507099396,0.9959432048681541,1584,3.212981744421907,183779.2551,1,1.114
3.5345,52,4.513207547169811,0.8905660377358491,965,3.641509433962264,23098.89672,0,0.55
3.1458,42,4.645320197044335,0.8423645320197044,466,2.2955665024630543,57306.76362,1,1.16
4.2685,32,5.55794701986755,1.0281456953642385,1696,2.80794701986755,45907.20764,0,2.166
3.6563,13,5.563245823389021,1.107398568019093,1110,2.649164677804296,134246.0282,1,1.649
2.8942,26,4.718181818181818,1.0393939393939393,1948,2.9515151515151516,9941.939029,0,1.241
8.4352,14,8.106100795755967,0.9787798408488063,1209,3.206896551724138,20810.38364,0,4.414
6.0307,35,5.263921113689095,1.0777262180974478,3646,2.1148491879350346,4273.304561,0,5.00001
1.7062,10,5.201663201663202,1.1912681912681913,1152,2.395010395010395,235270.799,1,0.868
2.4286,36,4.442896935933148,1.0668523676880224,1105,3.0779944289693595,30195.65755,0,2.056
2.6389,45,5.497175141242938,1.0338983050847457,500,2.824858757062147,73885.79408,1,0.3
4.8304,32,4.9296482412060305,0.9723618090452262,1274,3.201005025125628,23418.56465,0,1.606
9.5245,23,7.607187112763321,1.023543990086741,2036,2.522924411400248,2465.781368,0,5.00001
2.7075,29,3.6126829268292684,1.048780487804878,1611,1.5717073170731708,6601.010648,0,3.238
3.4625,36,5.7224264705882355,1.0588235294117647,1746,3.2095588235294117,19080.88773,1,0.846
4.0,52,5.142857142857143,0.9807692307692307,984,2.7032967032967035,38101.10628,0,2.504
5.6529,14,6.817821782178218,1.00990099009901,1413,2.798019801980198,71554.42947,1,1.96
6.6888,36,6.482213438735178,0.9446640316205533,693,2.739130434782609,46632.11945,1,5.00001
3.6401,21,4.361349342481418,1.2384219554030875,3637,2.0794739851343627,20710.6037,0,2.675
1.815,52,2.8531468531468533,1.0,313,2.1888111888111887,4855.340049,0,1.167
7.7889,26,8.730038022813687,1.0456273764258555,842,3.2015209125475286,18929.78392,0,3.099
5.2831,52,5.4909560723514215,0.9870801033591732,930,2.4031007751937983,21179.02739,0,2.995
2.4016,41,5.564755838641189,1.1507430997876857,1074,2.2802547770700636,6714.164557,0,2.875
5.1194,18,6.477037037037037,1.0903703703703704,1473,2.1822222222222223,11290.23569,0,2.478
5.0369,12,5.624233128834356,0.9815950920245399,2173,3.3328220858895707,38891.72278,1,1.639
4.6667,13,4.937677053824363,1.028328611898017,854,2.4192634560906514,13016.71755,0,1.382
1.1642,14,2.342070773263434,1.1179554390563564,2251,2.9501965923984272,21374.92871,0,4.0
4.6648,21,6.036827195467422,0.9320113314447592,1094,3.0991501416430594,18921.62583,0,1.93
2.1199,34,3.2557840616966582,1.1079691516709511,2011,2.5848329048843186,5430.902386,0,1.604
3.5039,32,4.205630354957161,1.062423500611995,2583,3.1615667074663403,3605.43319,0,2.324
3.5568,52,6.090909090909091,1.2818181818181817,268,2.4363636363636365,41068.57807,1,2.05
2.4375,37,3.5495049504950495,0.9752475247524752,1667,4.126237623762377,22437.62203,0,1.763
7.1924,52,5.715942028985507,0.9478260869565217,755,2.1884057971014492,4523.224808,0,5.00001
4.1354,52,5.202868852459017,1.0184426229508197,1152,2.360655737704918,7743.81708,0,2.682
3.5,17,6.3375,1.2875,607,2.529166666666667,81148.20083,1,1.238
6.5764,17,6.55511811023622,0.9724409448818898,755,2.97244094488189,22219.02444,0,3.49
2.35,40,3.971830985915493,0.8309859154929577,213,3.0,107311.1349,1,0.917
1.0648,39,4.216901408450704,1.0788732394366196,1182,3.3295774647887324,121250.1487,1,0.5
6.287,34,6.2680965147453085,1.0536193029490617,1031,2.7640750670241285,4322.915621,0,3.964
5.8704,17,6.314565483476132,1.018359853121175,3174,3.8849449204406366,8425.752903,0,2.344
1.6923,52,5.52054794520548,0.9863013698630136,200,2.73972602739726,12146.41394,0,2.625
5.0016,19,5.531431897555297,1.029685681024447,6370,3.7077997671711294,4376.811028,0,2.185
1.7778,44,3.448453608247423,0.9432989690721649,1765,4.548969072164948,18087.41857,0,1.099
5.9849,22,6.528723945094052,1.0411794611082867,4985,2.5343162175902387,8453.667296,0,3.71
4.45,27,6.3003003003003,1.117117117117117,1090,3.2732732732732734,111662.8843,1,0.962
2.1461,11,4.112630732099759,1.1134352373290426,2487,2.0008045052292838,182043.7687,1,0.759
2.8913,23,5.038674033149171,0.9779005524861878,1146,3.165745856353591,146344.9188,1,0.609
3.1528,21,6.104838709677419,1.010752688172043,1145,3.077956989247312,181439.684,1,1.137
3.0926,6,3.67351598173516,1.0833333333333333,2295,2.6198630136986303,23920.52402,0,4.185
3.5568,33,4.858620689655172,1.0586206896551724,633,2.182758620689655,6072.0231,0,1.912
2.9646,26,4.285163776493256,1.1104688503532434,3333,2.140655105973025,12600.07626,0,1.798
7.2707,8,6.771929824561403,1.0394736842105263,1799,3.9451754385964914,31247.00762,0,3.553
9.2463,39,8.12972972972973,1.0432432432432432,1240,3.3513513513513513,35371.06673,0,5.00001
1.2625,45,5.32404181184669,1.0139372822299653,801,2.7909407665505226,2842.652244,0,0.847
4.3836,18,6.057575757575758,1.1272727272727272,2071,3.1378787878787877,74855.67945,1,1.02
4.0938,20,5.66,1.064,667,2.668,25724.94503,1,1.173
1.9236,52,4.5064935064935066,1.0909090909090908,558,2.4155844155844157,55450.85301,1,1.172
4.8684,44,6.120253164556962,1.0284810126582278,783,2.4778481012658227,8094.933421,0,3.586
2.1442,52,3.9488636363636362,1.0369318181818181,921,2.616477272727273,22792.71935,0,1.889
7.7499,11,7.949675324675325,1.0324675324675325,1931,3.13474025974026,80139.08811,1,3.348
1.6521,36,4.068476977567887,1.1216056670602126,2460,2.9043683589138136,51125.32811,1,0.697
4.0417,47,5.3418803418803416,1.064102564102564,607,2.594017094017094,12366.08913,0,2.653
2.8125,28,5.7277936962750715,1.0959885386819483,1614,2.312320916905444,67067.11222,1,1.134
4.825,40,5.379647749510763,1.1350293542074363,1375,2.690802348336595,29183.93126,0,2.058
5.8792,17,5.51031894934334,1.0469043151969981,1662,3.1181988742964353,12429.17877,0,2.555
3.4531,52,4.203007518796992,1.0244360902255638,1186,2.2293233082706765,4410.239037,0,4.143
6.6539,22,6.412121212121212,0.9454545454545454,2408,3.6484848484848484,9336.247035,0,2.849
3.7312,31,4.635021097046414,1.0569620253164558,944,1.9915611814345993,19661.20239,0,3.194
2.0202,22,5.851703406813627,1.2745490981963927,1382,2.7695390781563125,15497.49459,0,0.711
3.2222,34,5.342364532019705,1.0295566502463054,1169,2.8793103448275863,22697.08228,0,2.187
3.5035,37,3.9386973180076628,1.053639846743295,904,3.4636015325670497,6343.073473,0,2.386
5.0371,25,6.385656292286874,1.0081190798376185,1857,2.512855209742896,47354.16932,1,1.802
2.8312,16,4.516050878255602,1.2668079951544517,5105,1.5460327074500302,17234.294,0,2.139
1.9375,42,2.7925696594427243,0.9845201238390093,1312,4.061919504643963,27911.48962,0,1.688
4.6989,14,6.291469194312796,1.0450236966824644,1277,3.0260663507109005,46640.13254,1,2.138
4.6028,18,6.31630648330059,1.1552062868369353,1618,3.178781925343811,17110.72565,0,2.168
2.3261,38,4.578282828282828,1.0353535353535352,902,2.2777777777777777,286450.4149,1,0.984
1.947,24,5.0,1.1685393258426966,1180,4.419475655430712,123019.6359,1,0.689
2.2336,28,5.298217179902755,1.0486223662884928,1595,2.5850891410048624,62892.39882,1,1.127
2.6364,48,4.182584269662922,0.9157303370786517,1115,3.1320224719101124,1497.796636,0,1.993
15.0,39,9.29375,1.01875,414,2.5875,3671.962172,0,5.00001
2.2333,23,6.054313099041534,1.0862619808306708,749,2.3929712460063897,173435.2788,1,1.201
2.875,49,5.264615384615385,1.0707692307692307,1138,3.5015384615384617,7037.587894,0,2.25
5.4604,24,5.83289817232376,0.9738903394255874,1325,3.4595300261096606,27256.99115,0,1.934
2.7432,35,5.2044088176352705,1.0460921843687374,1231,2.466933867735471,29603.20986,0,1.74
2.0469,39,3.5305291723202172,1.0881953867028493,2178,2.955223880597015,2365.257148,0,2.345
2.7171,22,6.0418994413407825,1.217877094972067,1048,2.9273743016759775,37830.36015,0,0.958
6.5928,28,5.0573065902578795,1.1174785100286533,832,2.383954154727794,1120.703373,0,4.391
5.5085,16,5.461920529801325,1.009933774834437,1967,3.256622516556291,15662.93122,0,2.233
2.6491,5,4.482367758186398,1.0944584382871536,2965,3.734256926952141,7927.458805,0,2.167
1.0633,18,3.0725552050473186,1.0,521,1.6435331230283912,51123.12762,1,1.375
2.4408,32,4.457207207207207,1.1058558558558558,954,2.1486486486486487,58175.95807,1,1.173
3.3409,18,4.646983311938382,1.0937098844672657,3171,4.070603337612323,5805.576208,0,2.205
3.0795,8,4.0524017467248905,1.1018922852983988,3565,2.594614264919942,32634.88178,0,1.615
8.4411,2,10.296296296296296,1.1666666666666667,179,3.314814814814815,39110.61812,0,5.00001
3.625,21,4.8817733990147785,1.0344827586206897,695,3.4236453201970445,9356.749733,0,1.443
1.5863,21,5.154081632653061,1.0755102040816327,2948,3.0081632653061225,169176.5515,1,0.813
5.4372,30,6.227848101265823,1.0202531645569621,1277,3.232911392405063,9969.233938,0,2.232
4.175,27,4.574844074844075,1.0738045738045738,1725,1.793139293139293,4928.042252,0,5.00001
2.6618,22,4.210131332082551,1.0787992495309568,1543,2.8949343339587243,11519.3404,0,1.796
2.2778,41,5.333333333333333,1.1785714285714286,605,3.6011904761904763,12405.13941,0,1.281
2.5795,52,3.5154975530179446,1.1435562805872757,895,1.4600326264274062,4595.14988,0,3.5
3.6182,27,6.557142857142857,1.2114285714285715,1252,3.577142857142857,96630.27298,1,1.232
10.2849,26,7.807095343680709,1.0088691796008868,1336,2.9623059866962307,7931.085559,0,5.00001
2.2708,26,3.947058823529412,1.080392156862745,664,1.3019607843137255,5318.890699,0,0.675
2.4827,6,4.622371740958789,1.1555929352396972,2502,2.1042893187552565,26320.95982,0,1.775
1.4833,23,4.799307958477509,1.1245674740484428,640,2.2145328719723185,159564.2954,1,0.652
1.6343,38,3.670157068062827,0.9685863874345549,970,2.5392670157068062,62842.41425,1,0.71
2.8203,27,4.148264984227129,1.138801261829653,1414,2.230283911671924,6539.238325,0,1.952
3.7813,37,5.0227272727272725,0.9621212121212122,293,2.2196969696969697,18211.33491,0,2.478
3.4583,24,5.207100591715976,1.106508875739645,507,3.0,126491.5183,1,0.675
5.618,44,6.133971291866029,1.0334928229665072,494,2.3636363636363638,10191.83918,0,3.659
6.7694,16,6.2896825396825395,1.0674603174603174,1829,2.4193121693121693,1218.326857,0,4.259
1.8771,34,2.5783505154639177,1.079381443298969,3326,3.428865979381443,20233.68613,0,2.475
3.5,26,6.373493975903615,1.3975903614457832,191,2.3012048192771086,163877.8225,1,1.036
4.2599,35,6.154166666666667,1.0263888888888888,2304,3.2,37783.05024,0,2.091
2.0436,46,3.8620689655172415,1.0413793103448277,1570,3.6091954022988504,63084.96416,1,0.823
5.3785,12,5.843648208469055,1.007600434310532,3928,4.264929424538545,2315.32679,0,1.506
3.8003,23,4.190885640584694,1.0756663800515907,2699,2.3207222699914016,6704.182978,0,2.298
4.1705,17,4.6669902912621355,1.0305825242718447,4684,2.2737864077669903,6981.810483,0,2.098
2.0542,46,4.422535211267606,1.0663983903420524,2067,4.158953722334004,17456.20303,0,1.034
2.8021,47,3.7656903765690375,1.1422594142259415,921,1.9267782426778242,16501.18894,0,2.806
1.3571,21,2.8147138964577656,1.0190735694822888,2548,3.4713896457765667,55895.90664,1,0.55
2.0938,16,2.74585635359116,1.0828729281767955,800,2.2099447513812156,2524.614616,0,1.625
3.5638,35,4.701456310679611,1.0655339805825244,1523,3.6966019417475726,29573.3626,0,1.705
2.1974,22,3.141025641025641,1.1117216117216118,3618,3.3131868131868134,22659.09524,0,0.938
5.2729,13,6.559055118110236,1.0236220472440944,405,3.188976377952756,12564.91244,0,3.229
3.3616,13,5.896240601503759,1.1338345864661654,1902,2.8601503759398494,115406.565,1,0.896
5.3681,26,6.048421052631579,1.0105263157894737,1915,4.031578947368421,28982.28816,0,1.877
2.4375,15,5.128440366972477,1.0581039755351682,858,2.623853211009174,141185.6242,1,0.592
2.0091,21,3.8029661016949152,1.021186440677966,1114,2.360169491525424,19030.09503,1,1.015
3.8194,5,5.94015748031496,0.9748031496062992,2097,3.3023622047244094,123042.6977,1,0.985
1.7969,48,5.737313432835821,1.2208955223880598,1026,3.062686567164179,5976.288058,0,1.104
4.955,4,5.390459363957597,1.098939929328622,3775,2.2232037691401647,19243.88696,0,2.415
8.2069,17,7.203571428571428,1.0910714285714285,1158,2.067857142857143,25291.84152,0,4.425
5.3267,6,6.663677130044843,1.061883408071749,3489,3.12914798206278,82168.85136,1,1.401
3.4698,17,7.347014925373134,1.1082089552238805,717,2.675373134328358,115541.0575,1,1.797
4.9904,29,6.328260869565217,0.967391304347826,1170,2.5434782608695654,62239.25484,1,1.581
3.0521,36,3.769547325102881,1.1090534979423867,934,1.9218106995884774,24072.29517,0,2.766
5.3735,22,7.237569060773481,1.0939226519337018,1324,3.657458563535912,45990.24751,1,2.146
3.7381,34,4.883495145631068,0.9475728155339805,1594,3.095145631067961,10479.77067,0,1.65
3.6339,28,5.592074592074592,1.0163170163170163,1613,3.7599067599067597,15752.64758,0,2.201
0.9675,36,4.7477203647416415,1.209726443768997,1223,3.717325227963526,120271.9874,1,0.471
2.2614,50,5.378698224852071,1.106508875739645,737,2.1804733727810652,176663.2346,1,0.73
4.1071,37,6.272842639593908,1.0799492385786802,2164,2.746192893401015,17358.49988,0,3.113
2.4556,16,4.516629711751663,1.0288248337028825,1267,2.809312638580931,119654.0318,1,0.971
10.2289,34,7.447368421052632,0.9784688995215312,1139,2.72488038277512,42374.75804,1,5.00001
3.0156,27,4.882352941176471,0.9592760180995475,1220,2.760180995475113,3262.358498,0,1.115
2.1974,51,4.23489932885906,1.0369127516778522,608,2.040268456375839,5810.607545,0,1.393
4.2396,4,5.197530864197531,1.058641975308642,920,2.8395061728395063,153810.185,1,0.906
4.3182,17,6.744416873449132,1.2853598014888337,815,2.022332506203474,4869.464279,0,3.571
2.7019,33,4.03150912106136,1.086235489220564,1854,3.074626865671642,7703.085854,0,1.54
1.7,19,5.611111111111111,1.1555555555555554,1341,3.725,146972.7923,1,0.69
10.4835,30,7.618556701030927,0.9759450171821306,851,2.924398625429553,26677.49738,0,4.986
4.6855,5,6.631184407796102,1.143928035982009,1906,2.8575712143928036,108462.2634,1,1.252
3.95,40,5.517571884984026,0.987220447284345,932,2.977635782747604,30327.76833,0,2.102
4.635,36,6.693761814744802,1.0775047258979207,1478,2.7939508506616257,12679.56364,0,2.486
4.2719,20,3.5479338842975205,1.0512396694214876,2389,1.9743801652892563,10966.57759,0,2.708
3.5469,15,5.829411764705882,1.6294117647058823,419,2.4647058823529413,222911.1905,1,0.825
3.2619,52,4.792052980132451,1.0172185430463576,1508,1.9973509933774833,7349.620842,0,3.096
1.5613,16,3.8675,1.045,940,2.35,118541.6212,1,0.725
4.0096,35,5.4366925064599485,1.0310077519379846,1659,4.286821705426356,24473.39944,0,1.65
1.6429,46,3.8341625207296848,1.0364842454394694,1552,2.57379767827529,16299.19443,0,1.25
4.5096,36,5.627403846153846,1.0805288461538463,2143,2.5757211538461537,8644.809961,0,2.037
2.8321,29,4.823529411764706,1.1058823529411765,939,2.761764705882353,6735.163378,0,1.5
4.0288,35,5.333333333333333,0.9868421052631579,893,3.9166666666666665,20696.71991,0,1.84
8.4016,33,7.376044568245125,0.9944289693593314,863,2.403899721448468,57827.72642,1,3.387
2.0703,46,3.773413897280967,1.0785498489425982,1607,4.854984894259819,21765.88614,0,1.148
6.6712,14,7.454308093994778,0.9921671018276762,1420,3.7075718015665795,31432.13803,0,3.115
4.0223,34,4.0,1.0,1994,3.0676923076923077,10446.5425,0,2.502
4.9766,24,5.841558441558441,0.9844155844155844,1015,2.6363636363636362,26160.45167,0,2.671
3.7816,21,4.471955533097524,1.0808489135927235,4717,2.3835270338554824,26048.15693,0,2.542
2.4306,36,5.140845070422535,1.091549295774648,476,3.352112676056338,64267.28661,1,0.889
3.293,31,4.788679245283019,1.0415094339622641,1581,1.9886792452830189,5652.969626,0,3.375
3.0125,15,10.168591224018476,2.0577367205542725,1103,2.5473441108545036,124107.3449,1,1.117
2.075,43,4.624641833810888,1.146131805157593,926,2.653295128939828,70251.23153,1,0.951
4.7031,34,5.5019607843137255,1.0274509803921568,839,3.2901960784313724,1737.887888,0,2.552
2.9811,17,5.747545582047686,1.0280504908835906,1859,2.6072931276297333,49182.03209,1,2.318
3.9018,28,5.245508982035928,0.9820359281437125,2187,2.6191616766467067,15329.54654,0,1.823
8.7364,23,7.283112582781457,1.2127483443708609,2750,2.2764900662251657,5878.946508,0,5.00001
2.5643,37,4.763975155279503,0.9782608695652174,1147,3.562111801242236,61546.09108,1,0.598
3.7361,16,5.022372528616025,1.0405827263267429,4732,2.4620187304890737,12224.42075,0,1.972
3.2147,7,5.398239823982398,1.1826182618261827,2014,2.2156215621562154,179368.9868,1,1.119
3.8864,42,6.2264808362369335,1.0313588850174216,921,3.2090592334494774,62611.30479,1,1.714
1.7589,28,3.5028735632183907,1.1724137931034482,1816,5.218390804597701,4435.226465,0,1.183
15.0001,32,8.116607773851591,1.0141342756183747,814,2.8763250883392226,12267.18597,0,5.00001
6.1092,20,6.8161764705882355,0.9975490196078431,1242,3.0441176470588234,10050.67748,0,3.065
4.0417,25,4.911931818181818,1.0880681818181819,769,2.184659090909091,7446.186715,0,4.585
3.0096,42,3.8107142857142855,0.9142857142857143,608,2.1714285714285713,22599.67201,0,1.808
3.9549,36,4.237894736842105,0.9157894736842105,1476,3.1073684210526316,23967.00838,0,1.921
3.5288,8,5.733455882352941,1.1397058823529411,1159,2.130514705882353,21019.81316,0,1.655
3.1125,11,5.705696202531645,1.071993670886076,3264,2.5822784810126582,170356.0877,1,1.226
3.875,17,5.840958605664488,1.0239651416122004,1621,3.531590413943355,76293.06058,1,1.185
3.2813,31,6.162679425837321,1.0956937799043063,1306,3.124401913875598,185661.9974,1,0.687
4.3512,24,4.976100628930817,1.0213836477987421,3196,4.020125786163522,12780.05477,0,1.914
4.0652,52,5.365566037735849,0.9716981132075472,1166,2.75,2932.236492,0,4.213
10.6349,24,6.340361445783133,1.0421686746987953,712,2.144578313253012,2807.131355,0,5.00001
2.8705,5,5.13103448275862,1.1218390804597702,1857,4.268965517241379,28129.70771,1,1.136
2.6875,17,4.5181818181818185,0.9418181818181818,1139,2.070909090909091,6912.148103,0,1.573
2.3917,31,5.1692307692307695,1.087179487179487,453,2.3230769230769233,22182.09908,1,1.135
1.2,44,2.9704301075268815,0.9301075268817204,1598,4.295698924731183,26621.31691,0,1.156
8.758,30,7.338129496402877,1.0575539568345325,787,2.8309352517985613,14293.27131,0,5.00001
2.1696,16,4.834920634920635,0.9777777777777777,477,1.5142857142857142,23160.66005,0,0.75
3.6667,52,4.863636363636363,1.0478468899521531,2198,5.258373205741627,2037.965301,0,4.184
3.185,30,4.7633262260127935,1.0223880597014925,4027,4.29317697228145,35871.0571,0,1.683
1.9375,40,4.766891891891892,0.9594594594594594,609,2.0574324324324325,178777.001,1,0.677
2.5268,44,3.8461538461538463,1.0099255583126552,1718,4.26302729528536,25482.85924,0,1.411
3.3187,10,5.292391304347826,1.1576086956521738,4936,2.6826086956521737,50391.09974,1,1.448
4.1818,34,5.5565610859728505,0.9276018099547512,1289,2.916289592760181,12699.32949,0,2.242
2.4861,15,5.467924528301887,1.0452830188679245,649,2.449056603773585,186955.3751,1,0.863
1.0667,31,12.808510638297872,3.25531914893617,112,2.382978723404255,192644.7009,1,0.342
5.1534,19,5.6280373831775705,1.0299065420560747,1665,3.1121495327102804,34662.36079,1,2.328
3.7303,37,4.37378640776699,0.9271844660194175,599,2.907766990291262,6327.41567,0,1.497
7.0422,52,7.045454545454546,1.0909090909090908,967,2.585561497326203,4456.054691,0,5.00001
4.3851,4,4.416541353383459,0.9744360902255639,1780,2.6766917293233083,29206.69788,0,1.604
1.7756,21,4.904761904761905,1.0376984126984128,1238,2.4563492063492065,179630.635,1,0.629
2.8323,40,5.386804657179819,1.0504527813712807,1998,2.5847347994825354,84673.35929,1,0.508
2.0536,42,4.735632183908046,1.0421455938697317,946,3.624521072796935,177016.7058,1,0.5
