MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,DistCoast,Inland,MedHouseVal
3.0673,38,4.881019830028329,1.1161473087818696,711,2.0141643059490084,7234.344197,0,2.184
5.4067,26,6.005970149253732,0.9402985074626866,872,2.602985074626865,5002.624102,0,2.775
4.0579,5,4.876513317191283,1.0847457627118644,2062,2.49636803874092,61720.45348,1,1.671
0.9234,40,2.7365853658536587,1.3853658536585365,662,3.229268292682927,21259.66369,0,1.875
5.0464,17,6.0130151843817785,0.9739696312364424,1685,3.6550976138828633,41605.78534,1,1.639
2.9899,52,5.0774818401937045,1.0750605326876512,915,2.2154963680387407,3888.486691,0,2.281
4.2875,36,4.297520661157025,0.9400826446280992,1939,4.006198347107438,24818.8104,0,1.766
6.4631,32,6.091476091476092,1.0,1336,2.7775467775467777,22110.14091,0,3.441
3.6849,33,5.529610829103215,1.0846023688663282,1704,2.883248730964467,12699.32949,0,2.114
1.4005,43,2.5077639751552794,1.139751552795031,1460,2.267080745341615,19458.45871,0,1.938
3.125,43,4.700650759219089,1.0065075921908897,977,2.119305856832972,10904.25621,0,1.922
5.1315,17,5.460176991150442,1.0147492625368733,764,2.253687315634218,21272.83277,0,1.818
3.2216,48,4.853403141361256,0.9424083769633508,1126,2.947643979057592,38000.32553,0,1.616
5.3345,4,7.209251101321586,1.0903083700440528,1497,3.297356828193833,10319.163,0,1.761
2.0437,36,3.9643799472295513,1.017150395778364,2054,2.7097625329815305,11898.91721,0,3.091
4.2708,35,5.3562753036437245,0.951417004048583,807,3.2672064777327936,25082.20585,0,1.748
3.4609,19,4.792284866468843,1.086053412462908,815,2.4183976261127595,7576.181108,0,2.388
4.4102,34,6.098630136986301,1.0438356164383562,1464,4.010958904109589,39118.09864,0,1.832
2.1667,38,5.237735849056604,1.041509433962264,871,3.2867924528301886,1526.605358,0,1.938
3.0882,40,4.394673123486683,1.036319612590799,1807,4.375302663438257,7612.555698,0,1.607
4.3173,46,5.491803278688525,1.0608899297423888,1031,2.414519906323185,23356.36215,0,2.783
4.5781,9,6.085790884718499,1.0630026809651474,2235,2.9959785522788205,10443.44615,0,2.256
3.9741,28,5.082585278276481,0.9910233393177738,2330,4.183123877917415,41086.12154,0,1.731
2.6951,44,3.90896159317212,1.0170697012802277,2962,4.213371266002845,19504.34175,0,1.693
2.7353,17,5.348148148148148,1.0444444444444445,523,1.937037037037037,28286.97859,0,1.924
5.0434,26,5.549822064056939,1.0,1459,2.596085409252669,4175.172538,0,3.404
4.6705,19,6.3896103896103895,1.1363636363636365,852,2.7662337662337664,18264.15994,0,2.698
2.84,41,4.07900677200903,0.9977426636568848,1628,3.674943566591422,19175.38631,0,1.561
4.0,24,4.848066298342541,1.0082872928176796,952,2.6298342541436464,5812.636931,0,2.026
2.825,39,4.530898876404494,1.0674157303370786,1113,3.1264044943820224,10252.3167,0,2.767
2.6518,40,3.967105263157895,1.0394736842105263,826,1.8114035087719296,8616.764215,0,1.798
2.0926,11,4.134939759036144,0.9734939759036144,722,1.7397590361445785,63582.00668,1,1.661
3.3654,23,6.375,1.335648148148148,887,2.053240740740741,6554.878934,0,2.25
3.4679,18,3.8483935742971886,1.0602409638554218,2192,2.200803212851405,9336.247035,0,2.197
3.75,52,6.117647058823529,1.1764705882352942,32,1.8823529411764703,24946.12422,0,2.417
5.4193,17,5.789340101522843,0.9111675126903552,1226,3.1116751269035534,33351.43991,0,2.595
2.7857,36,4.894230769230769,1.3685897435897436,710,2.275641025641025,3501.664397,0,2.917
3.0769,52,5.119047619047619,1.1857142857142855,519,2.4714285714285715,19177.21111,0,2.309
2.6949,15,5.496394230769231,1.1153846153846154,2513,3.0204326923076925,44100.53223,0,1.636
4.1339,35,4.780621572212066,0.959780621572212,1312,2.3985374771480803,7232.091665,0,2.382
3.6788,5,5.04269801980198,1.1837871287128714,2933,1.8149752475247525,59088.60988,1,1.788
5.0622,7,16.42138364779874,2.4842767295597485,482,3.031446540880504,184747.3872,1,1.741
5.3813,23,6.924558587479936,1.0850722311396468,1972,3.1653290529695024,13282.02208,0,2.644
1.7062,28,4.370967741935484,0.9838709677419356,246,3.967741935483871,32198.62559,0,1.646
3.5521,35,4.82532751091703,1.0829694323144106,2425,3.529839883551674,21947.5666,0,1.828
5.8186,52,4.796839729119639,0.9729119638826184,1014,2.288939051918736,24020.39386,0,2.811
4.3456,19,4.7103825136612025,0.912568306010929,407,2.2240437158469946,4473.041435,0,1.63
3.0179,28,4.310405643738977,0.9788359788359788,1848,3.259259259259259,17660.45692,0,1.988
0.7685,39,2.752212389380531,1.6017699115044248,206,1.823008849557522,2774.061395,0,1.875
3.6619,17,4.885875706214689,0.9649717514124294,1656,1.871186440677966,10700.24132,0,2.324
3.2663,19,3.6049129989764586,1.060388945752303,1820,1.8628454452405323,4945.190886,0,3.375
5.0672,14,7.075664621676892,1.01840490797546,3196,3.2678936605316973,16475.5548,1,1.713
6.2984,18,6.022801302931596,0.9348534201954396,2046,3.332247557003257,10257.38726,0,2.698
4.2404,28,6.144654088050315,1.018867924528302,537,3.3773584905660377,3348.563777,0,2.743
2.5417,27,3.865953947368421,1.1175986842105263,2571,2.114309210526316,13518.75393,0,1.841
3.225,19,5.238095238095238,1.0680272108843538,1341,3.0408163265306123,22922.56903,0,1.669
4.2269,14,5.874371859296482,0.9824120603015076,1003,2.520100502512563,4823.634464,0,1.705
4.1458,35,5.141486810551559,1.014388489208633,1192,2.858513189448441,8431.799663,0,2.315
1.8269,32,4.445544554455446,1.465346534653465,825,2.722772277227723,185535.7235,1,2.25
3.183,14,4.7844827586206895,1.1206896551724137,505,1.4511494252873562,37037.78982,0,2.012
3.7452,26,5.11395101171459,1.0117145899893505,2199,2.34185303514377,52209.37587,1,2.277
4.8233,8,6.061361457334612,0.959731543624161,2969,2.8465963566634707,27099.63378,0,2.14
4.1827,31,5.915555555555556,1.0888888888888888,598,2.6577777777777776,6912.311627,0,3.455
3.7083,10,5.703603603603604,1.063963963963964,3419,3.08018018018018,40701.43373,1,1.548
4.6591,27,6.4964200477326965,1.116945107398568,1164,2.778042959427208,26947.77948,0,2.399
3.875,31,7.1158940397351,1.5397350993377483,966,3.198675496688742,19887.91865,0,1.839
6.6632,29,6.372159090909091,1.025568181818182,1051,2.9857954545454546,7663.30716,0,3.252
3.3703,16,4.396854204476709,1.0459770114942528,3232,1.955232909860859,18929.78392,0,2.287
1.5844,31,3.606126914660832,1.0590809628008753,898,1.9649890590809629,4167.166363,0,1.625
4.3783,16,6.028612303290415,1.0643776824034334,1820,2.603719599427754,15328.33882,0,1.795
2.875,52,3.874213836477987,1.0041928721174005,921,1.930817610062893,3888.486691,0,2.34
5.3749,16,7.783641160949868,1.0211081794195251,1228,3.2401055408970976,17858.96784,0,3.461
3.5341,52,4.929203539823009,1.0508849557522124,1311,2.900442477876106,32550.10967,0,1.821
3.1325,27,4.378086419753086,1.0555555555555556,2141,3.3040123456790123,4657.110952,0,2.15
3.7143,39,4.994186046511628,0.9534883720930232,673,3.9127906976744176,21326.31084,0,1.582
3.1496,34,4.348360655737705,1.0594262295081966,1578,3.2336065573770494,20155.90148,0,1.919
2.75,22,4.744471744471745,1.0933660933660934,1009,2.479115479115479,108016.8139,1,1.532
6.0809,21,6.474167623421355,1.026406429391504,2670,3.065442020665901,12958.56392,0,2.7
2.1538,17,5.341836734693878,1.0816326530612246,530,2.704081632653061,110520.6281,1,1.533
3.892,33,4.601423487544484,1.1186239620403322,2113,2.506524317912218,19481.7664,0,2.929
3.1193,21,20.03333333333333,3.826666666666666,385,2.566666666666667,180114.8658,1,1.533
5.35,35,5.400763358778626,0.9885496183206108,1577,3.0095419847328246,23177.26553,0,2.105
6.0704,26,7.359090909090909,1.018181818181818,706,3.209090909090909,13919.06813,0,2.68
4.6053,6,6.132550335570469,1.0033557046979866,1993,3.343959731543624,60058.49942,1,1.501
6.9612,24,8.307053941908714,1.049792531120332,820,3.4024896265560165,27629.35508,0,2.745
2.5119,37,3.9292929292929295,1.0353535353535352,850,4.292929292929293,37806.81035,0,1.805
3.9265,31,5.062857142857143,1.008571428571429,1090,3.1142857142857143,8564.54106,0,1.62
4.4653,32,5.440643863179075,1.03420523138833,1669,3.358148893360161,41849.09193,0,1.954
3.7045,30,4.596928982725528,1.0844529750479843,1214,2.330134357005758,25624.0857,0,2.123
2.625,33,3.9642857142857135,0.9972527472527472,2650,3.64010989010989,28134.10383,0,1.787
4.7109,35,5.92,1.0057142857142858,1001,2.86,11301.10533,0,1.987
4.95,24,6.223642172523961,0.9904153354632588,922,2.9456869009584663,20580.5766,0,2.436
4.2875,16,5.900462962962963,0.9907407407407408,1486,3.439814814814815,14380.31218,0,1.507
4.5759,43,4.728476821192053,1.076158940397351,836,2.7682119205298013,32750.10871,0,2.092
5.7862,11,6.758558558558558,1.018018018018018,1949,3.511711711711712,3954.970616,0,2.694
2.3333,31,3.983416252072968,1.0480928689883913,2830,4.693200663349917,38889.6509,1,1.642
2.3393,19,3.695402298850575,1.042528735632184,3072,3.5310344827586206,35144.65969,0,2.023
1.5394,40,3.481113320079523,1.0178926441351888,1939,3.854870775347913,2520.800595,0,2.0
4.975,10,4.70873786407767,1.0800970873786409,763,1.8519417475728157,31423.06782,0,1.667
5.8898,22,6.445012787723785,0.989769820971867,1338,3.421994884910486,11623.23976,0,2.428
2.6397,29,4.469026548672566,1.0,411,3.637168141592921,18615.61624,0,1.644
3.1004,26,3.4140786749482404,1.0807453416149069,1332,2.7577639751552794,29402.09359,0,2.571
4.875,35,5.927536231884058,1.140096618357488,548,2.6473429951690823,44230.88555,1,3.367
1.7159,43,4.121580547112462,1.012158054711246,796,2.419452887537994,13477.84466,0,1.897
3.5481,35,4.547511312217194,1.013574660633484,742,3.3574660633484164,44744.88968,1,1.581
4.0987,35,4.434782608695652,0.967391304347826,887,3.213768115942029,38671.86849,0,2.024
4.3351,21,4.211992136304063,1.0570117955439056,7273,2.38302752293578,8752.653797,0,2.674
2.4069,52,3.538116591928252,1.0919282511210762,879,1.97085201793722,4855.340049,0,2.15
3.6154,5,4.193548387096774,0.9919354838709676,1037,2.7876344086021505,6343.030401,1,1.818
3.7159,20,5.442655935613682,1.096579476861167,1198,2.41046277665996,20479.87078,0,1.689
2.2679,32,3.549019607843137,0.9803921568627452,348,3.411764705882353,25349.29233,0,1.5
1.7031,16,3.500770416024653,0.9691833590138677,1689,2.6024653312788906,15322.7513,0,1.95
2.987,46,4.166051660516605,1.0086100861008611,2833,3.4846248462484626,31280.98389,0,1.769
1.8068,52,2.659863945578232,1.2060252672497571,1761,1.7113702623906706,2419.614887,0,2.25
2.9479,22,5.222493887530562,1.136919315403423,1143,2.7946210268948657,13999.91974,0,2.431
3.375,32,6.373493975903615,1.0763052208835342,635,2.550200803212852,15796.44902,0,1.781
6.7962,4,6.205936920222634,1.0241187384044528,1525,2.829313543599258,14663.44624,0,3.291
3.1196,16,5.306089743589744,1.125,1627,2.6073717948717947,32631.38245,0,1.872
3.4955,15,3.709447415329768,0.946524064171123,1617,2.8823529411764706,9915.886861,0,1.609
5.0923,16,7.176351351351351,1.204054054054054,3836,2.591891891891892,22857.14889,0,2.572
5.0052,44,5.463503649635037,1.010948905109489,542,1.9781021897810216,8976.554182,0,3.218
3.0192,24,4.214750542299349,0.9696312364425164,1844,4.0,9370.796615,0,1.843
6.2944,33,6.815724815724816,1.0515970515970516,1229,3.01965601965602,19823.98287,0,2.656
2.2656,15,4.755364806866953,1.1321888412017167,2383,2.04549356223176,12155.14956,0,2.262
5.9158,27,5.700996677740863,0.9634551495016612,817,2.7142857142857144,16588.26321,0,3.431
3.8654,27,5.500881834215168,1.1199294532627866,1887,3.328042328042328,15840.22166,0,1.953
5.583,27,6.876506024096385,0.933734939759036,2045,3.0798192771084336,28399.16141,0,2.677
6.7857,16,7.730538922155689,0.9660678642714572,1451,2.8962075848303392,23090.06861,0,3.413
2.4375,36,2.814814814814815,0.96011396011396,1508,4.296296296296297,24506.6532,0,1.548
3.8125,35,4.902985074626866,0.8805970149253731,328,2.4477611940298507,10422.32893,0,2.042
3.2279,34,5.191335740072202,1.0565583634175693,2361,2.84115523465704,15999.36232,0,2.431
2.1417,31,2.6511627906976742,1.149501661129568,699,2.3222591362126246,2932.234111,0,2.05
3.5625,15,16.611764705882354,2.9529411764705884,703,2.756862745098039,97564.28288,1,1.655
2.75,41,4.017441860465116,1.0494186046511629,905,2.630813953488372,3104.023257,0,2.383
5.6885,17,6.909923664122138,1.0946564885496184,2088,3.187786259541985,8438.231223,0,2.682
4.1711,38,5.362459546925567,1.0841423948220066,1195,3.867313915857605,23967.00838,0,1.601
5.1831,26,2.018348623853211,0.926605504587156,322,1.4770642201834865,15389.26927,0,3.5
2.6902,25,6.671875,2.159375,566,1.76875,3390.755394,0,2.125
3.3006,17,3.926091825307951,1.110862262038074,2104,2.356103023516237,15168.23619,0,1.858
4.9097,17,5.365853658536586,1.048780487804878,431,3.5040650406504064,35196.39847,0,2.41
4.8036,45,5.344748858447488,1.052511415525114,1092,2.493150684931507,3239.96266,0,2.978
5.2508,12,7.138248847926267,1.043778801843318,1433,3.30184331797235,19085.24721,0,2.929
2.3015,36,5.284629981024668,1.094876660341556,1275,2.419354838709677,14081.04311,0,1.568
2.1667,40,4.019047619047619,1.1047619047619048,1032,3.276190476190476,30894.33655,0,1.5
4.9323,34,5.545045045045045,1.0,702,3.1621621621621623,28193.40184,0,2.237
3.133,33,4.31023102310231,1.066006600660066,2496,4.118811881188119,27447.97472,0,1.56
5.3276,22,8.751201923076923,1.4819711538461535,1849,2.222355769230769,1983.657348,0,3.355
3.8125,19,4.7554945054945055,1.1538461538461535,1032,2.8351648351648358,9149.524942,0,2.081
4.7356,18,6.815668202764977,1.1336405529953917,550,2.5345622119815667,18513.49127,0,3.333
3.5781,44,5.262962962962963,1.1037037037037036,609,2.2555555555555555,8473.251769,0,1.8
2.3523,37,3.800859598853868,1.0802292263610316,1087,1.5573065902578798,2721.716336,0,3.25
2.5313,42,3.9134615384615374,1.0384615384615383,773,3.7163461538461537,28020.89842,0,1.569
3.5164,32,4.481967213114754,1.0721311475409836,2209,3.621311475409836,22153.98443,0,2.172
6.0198,16,7.344262295081967,0.9836065573770492,1221,4.00327868852459,33351.43991,0,2.896
5.5622,43,5.93900481540931,1.0979133226324238,1488,2.388443017656501,4541.860422,0,3.136
3.4527,22,4.708624708624709,1.0862470862470863,1010,2.3543123543123543,5565.641509,0,1.75
3.855,18,4.770029673590504,1.0474777448071215,2897,2.1491097922848663,16293.12713,0,2.438
2.0706,46,4.158620689655172,1.096551724137931,2300,3.1724137931034484,16636.97468,0,2.685
4.3187,32,4.170854271356784,0.9195979899497488,928,2.3316582914572863,6984.344678,0,2.697
4.2614,50,5.483091787439614,1.038647342995169,500,2.415458937198068,21535.29246,0,2.113
4.1667,48,5.339160839160839,1.0314685314685317,589,2.05944055944056,23210.46135,0,3.448
4.0653,14,3.850920245398773,1.0687116564417178,3025,1.855828220858896,23388.72166,0,2.342
2.7515,33,4.235772357723577,1.1300813008130082,1785,1.8140243902439024,7417.564247,0,2.477
5.3836,33,6.591666666666667,1.0666666666666669,771,3.2125,24857.3233,0,2.296
6.746,5,7.080645161290323,0.9650537634408602,1173,3.153225806451613,82623.36873,1,2.041
5.1365,14,6.7549194991055455,1.037567084078712,1877,3.3577817531305905,39966.68293,1,2.15
5.4155,5,7.117942283563362,1.0727728983688831,2592,3.2521957340025094,40242.27364,0,1.992
4.5764,18,6.777777777777778,1.096774193548387,830,2.974910394265233,11880.21834,0,2.07
2.7708,30,3.619389587073609,1.1166965888689409,1359,2.4398563734290843,20568.21222,0,1.923
4.7222,36,5.712,1.072,825,3.3,8823.18606,0,2.396
3.2241,28,4.188376753507014,1.139612558450234,2549,1.702738810955244,16331.39785,0,2.958
7.9887,15,6.837133550488599,1.0488599348534202,873,2.8436482084690557,16106.11665,0,3.28
3.9219,24,5.483928571428572,0.9714285714285714,1477,2.6375,12743.37374,0,2.225
4.4148,17,5.856304985337244,0.997067448680352,952,2.791788856304985,9302.559272,0,2.392
2.9469,4,4.297247706422018,1.091743119266055,1518,2.785321100917431,11404.80541,0,2.161
3.4083,34,4.72822299651568,1.0801393728222997,1042,3.6306620209059233,26131.93547,0,1.567
4.4286,44,5.013179571663921,1.0197693574958815,1316,2.168039538714992,10136.04078,0,2.549
4.95,45,5.507598784194529,1.0212765957446808,752,2.2857142857142856,7351.762538,0,3.45
4.3687,33,4.851063829787234,1.0243161094224924,1650,5.015197568389058,6848.00862,0,1.735
3.5877,14,5.53314606741573,1.0601123595505615,4356,2.447191011235955,61431.98341,1,1.609
4.747,12,5.636563876651983,1.0341409691629957,5674,3.1244493392070485,34888.5136,0,2.611
2.375,39,4.55607476635514,1.1401869158878504,1702,2.651090342679128,12269.78233,0,1.608
1.6708,43,3.324766355140187,1.091121495327103,1013,2.366822429906542,22148.70991,0,2.042
5.9359,16,5.756024096385542,0.9849397590361446,1158,3.4879518072289155,33451.9072,0,2.495
5.756,13,6.965517241379311,1.303448275862069,679,2.3413793103448275,11892.49089,0,3.056
1.55,17,5.425149700598802,1.0808383233532934,672,2.0119760479041915,76000.95286,1,1.661
3.525,39,4.61875,1.0125,1127,3.521875,21326.31084,0,1.58
4.825,29,6.577464788732394,1.0246478873239435,764,2.6901408450704225,20691.32223,0,1.951
5.0822,27,6.648837209302326,1.0790697674418606,1144,2.66046511627907,24880.28814,0,3.275
5.1616,29,5.518024032042724,0.9933244325767692,2023,2.7009345794392523,8850.084215,0,2.751
4.4038,33,5.975929978118162,1.0415754923413567,3527,3.858862144420131,32836.44283,0,1.867
2.525,17,3.787430683918669,1.0129390018484288,2243,4.146025878003697,25994.78457,0,1.637
4.1346,26,5.626506024096385,1.120481927710843,244,2.9397590361445785,77935.31226,1,1.875
4.5,18,6.142857142857143,1.0729483282674772,912,2.7720364741641337,18424.07117,0,2.519
3.3176,14,4.012886597938144,0.9961340206185568,1592,2.051546391752577,4654.526215,0,1.561
4.2471,4,5.816950633464395,1.0589777195281782,6420,2.8047182175622543,66236.04981,1,1.621
4.1862,14,4.074695121951219,1.0472560975609757,1192,1.8170731707317076,2832.314222,0,1.889
4.3571,41,5.73224043715847,1.0819672131147542,428,2.33879781420765,6488.261725,0,2.875
4.7404,29,5.553225806451613,1.0241935483870968,2257,3.640322580645161,9504.137209,0,2.075
3.8304,35,5.647163120567376,0.9645390070921984,1858,3.294326241134752,45543.08927,0,1.759
2.92,43,4.927051671732523,1.1094224924012157,1015,3.0851063829787235,39600.50785,1,2.422
5.5036,16,6.548117154811716,1.0753138075313808,893,3.736401673640168,12587.59849,0,1.923
2.1382,46,2.935828877005348,1.13903743315508,1510,4.037433155080214,20782.07972,0,1.563
2.1471,33,4.313131313131313,1.1868686868686869,645,3.257575757575758,4517.275202,0,2.393
4.7656,25,5.842565597667639,1.0174927113702623,1085,3.163265306122449,6752.719446,0,2.307
3.6987,42,5.296943231441048,1.1746724890829694,628,2.7423580786026203,13518.75393,0,1.521
5.5362,7,7.067741935483871,1.0451612903225806,1156,3.729032258064516,40286.4242,1,1.956
4.5484,29,5.16,1.0876923076923075,1752,2.6953846153846155,23765.00652,0,2.399
2.625,32,4.135860979462875,1.0932069510268565,1961,3.0979462875197474,18362.02351,0,1.923
4.5032,11,6.3,1.0185185185185186,2456,3.0320987654320986,165180.0138,1,1.597
3.3472,31,6.1305114638447975,1.1358024691358024,1476,2.6031746031746037,27987.11095,0,1.952
5.1909,16,6.671779141104294,1.003067484662577,1037,3.1809815950920246,17110.72565,0,2.014
3.8681,29,5.818181818181818,1.0294117647058822,1117,2.986631016042781,33700.19606,0,1.886
5.0096,34,5.936026936026936,1.02020202020202,894,3.01010101010101,26160.45167,0,2.217
3.0089,44,4.738255033557047,1.1812080536912752,399,2.6778523489932886,1799.902964,0,1.667
3.7794,39,4.08550185873606,0.9776951672862454,787,2.925650557620818,30174.05945,0,1.946
3.2125,46,5.008746355685132,1.0029154518950438,756,2.204081632653061,22852.27776,0,2.47
2.3277,52,3.587557603686636,0.976958525345622,1580,3.640552995391705,22737.91933,0,1.837
4.0,36,5.6298076923076925,1.0480769230769231,1191,2.862980769230769,10607.8712,0,1.71
3.1726,29,4.190692395005676,1.0998864926220204,2683,3.045402951191828,16646.09554,0,1.987
3.6742,24,3.7154850746268657,1.0503731343283582,2645,2.467350746268657,8871.981589,0,2.75
4.2019,25,3.625441696113074,1.017667844522968,1646,5.81625441696113,19887.91865,0,1.639
3.375,47,4.473684210526316,0.943609022556391,540,2.030075187969925,6491.19987,0,1.983
2.918,20,3.690578158458244,1.0781584582441113,2622,2.807280513918629,34689.86258,0,2.087
3.2813,17,4.98014888337469,0.9925558312655088,895,2.220843672456576,32416.34226,0,2.027
4.0776,13,6.1172638436482085,1.0553745928338762,1767,2.8778501628664497,16207.31294,0,1.96
3.9464,35,5.135021097046414,0.9282700421940928,643,2.7130801687763717,6781.643206,0,1.716
6.3373,12,6.59330985915493,1.0625,3329,2.930457746478873,24337.86276,0,3.397
3.7344,47,6.219101123595506,1.1179775280898876,437,2.455056179775281,15438.39496,0,1.794
3.7174,4,3.56793893129771,1.1725190839694657,983,1.500763358778626,10907.19018,0,2.75
4.7143,46,5.882845188284519,0.9832635983263598,771,3.225941422594142,5750.389617,0,2.193
3.7466,29,5.446315789473684,1.0294736842105263,2115,4.4526315789473685,11288.07757,0,1.686
5.516,26,7.186900958466453,1.0303514376996803,1866,2.980830670926517,21174.38091,0,1.851
3.6442,43,5.304347826086956,0.9652173913043478,729,3.1695652173913045,24560.07802,0,1.863
3.9099,33,4.55108877721943,1.1088777219430486,1546,2.589614740368509,19396.14493,0,2.675
5.363,17,7.29700272479564,1.0735694822888284,1225,3.337874659400545,56999.42642,1,2.113
5.4038,26,6.028125,0.915625,1067,3.334375,27016.59693,0,2.221
3.512,18,5.081601231716705,1.073903002309469,3562,2.742109314857583,3051.454441,0,1.748
5.0261,33,5.640756302521009,0.9789915966386554,1359,2.8550420168067228,9430.111701,0,2.451
5.2783,12,4.466019417475728,0.9805825242718448,405,3.932038834951456,5158.048657,0,1.674
3.4667,16,5.855345911949685,0.9979035639412998,1279,2.6813417190775684,63494.04034,1,1.609
4.6364,35,4.67910447761194,0.9813432835820896,1092,4.074626865671642,38112.86134,0,1.631
5.5101,35,6.13968253968254,0.9746031746031746,905,2.873015873015873,17343.79832,0,2.674
4.1776,35,4.425172197871008,1.030682529743269,5380,3.3688165309956166,3205.531713,0,2.653
3.7041,11,7.260932944606414,1.186588921282799,1934,2.8192419825072887,70015.00567,1,1.748
2.5211,46,3.684793554884189,1.0755287009063443,4153,4.182275931520644,30027.44211,0,1.629
4.8375,40,6.8625,1.09375,415,2.59375,68946.87737,1,2.174
4.3859,45,4.939024390243903,1.048780487804878,941,2.8689024390243905,2743.899738,0,2.702
3.6,37,4.3497267759562845,0.9562841530054644,740,4.043715846994536,17560.8795,0,1.564
4.4444,16,6.255555555555556,0.9407407407407408,921,3.411111111111111,25566.94263,0,1.918
3.2632,38,4.848039215686274,1.2058823529411764,691,3.3872549019607843,13187.28879,0,1.809
2.8594,45,3.455072463768116,1.0753623188405796,1084,3.1420289855072463,23557.90431,0,2.059
4.1442,22,5.493464052287582,1.0294117647058822,1471,2.40359477124183,9198.198472,0,3.039
6.1273,26,7.0049504950495045,0.9876237623762376,1204,2.98019801980198,23221.26607,0,2.896
3.5625,52,5.348082595870206,1.0412979351032448,828,2.4424778761061945,5543.782801,0,1.917
6.6143,16,7.386138613861386,1.0132013201320131,1002,3.3069306930693068,13069.94907,0,2.641
4.2391,5,5.123809523809523,0.9333333333333332,8733,83.17142857142858,48375.34731,1,1.546
5.4446,37,6.176691729323308,0.9849624060150376,620,2.330827067669173,9430.448165,0,3.367
4.2143,33,5.41031941031941,1.063882063882064,1135,2.788697788697789,26213.4174,0,2.242
6.8642,21,7.315545243619489,0.9535962877030162,1318,3.0580046403712298,16190.18285,1,2.854
3.1892,25,4.037037037037037,1.0264550264550265,1304,3.4497354497354498,33716.82583,0,2.147
2.785,32,4.172619047619048,1.0833333333333333,489,2.9107142857142856,20719.06766,0,1.693
2.8864,34,4.716279069767442,1.1441860465116278,952,4.427906976744186,23747.92817,0,1.725
5.4074,16,7.076923076923077,1.051282051282051,495,3.173076923076923,12950.95823,1,1.577
5.9493,36,5.7315175097276265,0.9844357976653696,713,2.77431906614786,12437.60493,0,2.28
4.625,25,5.952848722986247,1.0451866404715129,1668,3.277013752455796,12867.2636,0,2.296
6.3197,33,6.131578947368421,1.0382775119617225,1230,2.9425837320574164,19235.49987,0,3.401
5.901,18,6.466520307354555,1.0098792535675083,2882,3.163556531284303,35461.61492,0,2.356
3.8472,33,5.033690658499235,0.993874425727412,1783,2.7304747320061256,30928.68018,0,2.933
3.5039,46,3.75,0.992063492063492,910,3.611111111111111,23727.78459,0,1.875
3.524,45,5.213963963963964,1.0157657657657655,1006,2.265765765765766,8220.410207,0,1.862
6.2742,20,7.055813953488372,1.0488372093023255,1669,3.881395348837209,30392.38471,0,2.413
4.5625,35,6.0,1.0,706,2.824,23460.88639,0,2.535
2.6667,42,4.162241887905605,0.8849557522123894,1295,3.8200589970501473,6092.74699,0,1.649
3.6607,23,6.296296296296297,1.128395061728395,1016,2.508641975308642,133365.4278,1,1.53
4.5757,15,3.610410094637224,1.0820189274447949,982,1.5488958990536277,10154.52803,0,1.625
6.1436,18,7.323529411764706,1.0508021390374331,1072,2.8663101604278074,14152.45377,1,2.595
4.988,4,6.020026702269693,1.0493991989319091,4438,2.9626168224299065,13399.92745,0,2.637
4.7245,13,4.540295119182747,1.0022701475595914,1999,2.2690124858115777,7574.56923,0,2.736
4.3125,37,6.945330296127563,1.1571753986332574,1287,2.931662870159453,40210.43441,1,2.765
5.1615,26,6.687037037037037,1.0425925925925923,2089,3.868518518518519,6144.441623,0,2.762
5.6785,20,6.051640667025282,1.0182894029047875,4952,2.6637977407208178,55907.66129,1,2.395
2.4741,8,3.447460595446585,1.2294220665499125,2691,2.3563922942206657,7546.90854,0,1.857
2.6184,25,3.622950819672131,1.1454918032786885,983,2.014344262295082,14891.7713,0,2.438
4.517,21,5.749303621169917,0.9526462395543176,1021,2.844011142061281,38232.43688,1,1.522
5.8652,20,7.116022099447513,0.988950276243094,539,2.977900552486188,18392.92156,0,3.026
2.5068,26,4.2406931964056485,1.0673940949935816,4066,2.609756097560976,12156.8072,0,1.563
4.7193,4,5.664495114006515,1.035016286644951,3455,2.813517915309446,65295.91481,1,1.787
4.0061,30,5.3241525423728815,1.0084745762711864,1611,3.413135593220339,17502.99728,0,1.829
3.575,18,3.5566265060240965,1.1397590361445784,838,2.019277108433735,7784.12694,0,2.74
4.5644,26,4.47887323943662,1.0774647887323945,562,1.97887323943662,10927.38085,0,2.802
3.3906,52,5.583798882681564,1.164804469273743,780,2.17877094972067,6208.52232,0,1.793
5.5756,41,4.542857142857143,0.9934065934065934,1282,2.817582417582418,31827.83942,0,3.099
3.2024,15,5.952286282306163,1.0377733598409542,1231,2.447316103379721,23830.6222,0,1.804
2.6713,52,4.636363636363637,1.0641711229946524,391,2.090909090909091,5298.151771,0,2.346
7.5402,13,8.393103448275863,1.0689655172413792,1311,3.013793103448276,6790.924078,0,3.403
4.5714,26,5.044444444444444,0.8222222222222222,735,2.333333333333333,16250.87135,0,2.432
3.4792,30,4.532956685499058,1.0941619585687383,1724,3.2467043314500943,8953.432721,0,1.947
1.3565,25,2.692857142857143,1.069047619047619,746,1.776190476190476,21470.27153,0,2.25
4.5553,37,5.956521739130435,0.9565217391304348,632,2.49802371541502,5996.037918,0,1.91
2.7545,24,3.5313351498637604,1.0463215258855585,850,2.316076294277929,19742.55379,0,2.313
