UNIQUE_ID,PERIOD,STATE,REGION,CHAIN,EMP,CO_OWNED,BONUS,HRSOPEN,NREGS
412.0,0,1.0,2,2.0,17.0,0.0,0.0,11.0,5.0
413.0,0,1.0,3,1.0,36.0,0.0,0.0,17.0,4.0
414.0,0,1.0,3,1.0,36.0,0.0,0.0,16.0,4.0
415.0,0,1.0,3,1.0,40.0,0.0,1.0,16.0,5.0
417.0,0,1.0,3,1.0,32.0,1.0,1.0,16.0,4.0
418.0,0,1.0,3,1.0,45.0,0.0,1.0,15.0,4.0
419.0,0,1.0,3,2.0,13.0,1.0,0.0,11.0,4.0
421.0,0,1.0,3,2.0,30.0,1.0,0.0,13.0,4.0
422.0,0,1.0,3,2.0,7.0,0.0,0.0,11.0,4.0
423.0,0,1.0,3,2.0,12.0,1.0,1.0,12.0,3.0
424.0,0,1.0,3,2.0,10.0,1.0,0.0,11.0,5.0
426.0,0,1.0,3,3.0,36.0,1.0,0.0,19.0,5.0
427.0,0,1.0,3,4.0,15.0,0.0,0.0,12.5,2.0
428.0,0,1.0,3,4.0,33.0,0.0,0.0,12.5,2.0
46.0,1,0.0,4,1.0,38.5,0.0,1.0,16.5,3.0
49.0,1,0.0,4,2.0,15.0,0.0,0.0,13.0,4.0
506.0,1,0.0,4,2.0,10.0,1.0,0.0,10.0,3.0
56.0,1,0.0,4,4.0,36.0,1.0,1.0,12.0,2.0
61.0,1,0.0,4,4.0,31.0,1.0,1.0,12.0,2.0
445.0,1,0.0,5,1.0,33.0,0.0,0.0,18.0,3.0
451.0,1,0.0,5,1.0,35.0,0.0,0.0,24.0,6.0
455.0,1,0.0,5,2.0,15.0,1.0,0.0,10.0,2.0
458.0,1,0.0,4,2.0,11.0,1.0,0.0,10.0,4.0
462.0,1,0.0,5,3.0,26.0,1.0,1.0,12.5,4.0
468.0,1,0.0,5,1.0,41.0,0.0,0.0,18.0,4.0
469.0,1,0.0,5,1.0,46.0,0.0,0.0,18.0,3.0
470.0,1,0.0,5,1.0,28.0,0.0,0.0,18.0,3.0
474.0,1,0.0,5,1.0,25.0,0.0,0.0,12.5,3.0
481.0,1,0.0,5,2.0,19.0,1.0,1.0,10.0,5.0
483.0,1,0.0,5,2.0,17.0,1.0,1.0,10.0,4.0
487.0,1,0.0,5,3.0,26.0,1.0,1.0,11.5,6.0
488.0,1,0.0,5,3.0,20.0,0.0,1.0,16.0,5.0
489.0,1,0.0,5,3.0,21.0,0.0,1.0,14.0,4.0
490.0,1,0.0,5,3.0,20.0,1.0,0.0,16.0,4.0
493.0,1,0.0,4,3.0,30.0,1.0,0.0,16.0,6.0
495.0,1,0.0,5,3.0,28.0,0.0,0.0,15.0,3.0
496.0,1,0.0,5,3.0,20.0,1.0,1.0,16.0,5.0
499.0,1,0.0,5,4.0,31.0,1.0,1.0,12.0,2.0
509.0,1,0.0,5,3.0,15.5,1.0,0.0,16.0,6.0
515.0,1,0.0,5,3.0,24.0,1.0,0.0,16.0,5.0
37.0,1,0.0,4,1.0,31.0,0.0,0.0,16.5,5.0
39.0,1,0.0,4,1.0,20.0,0.0,0.0,17.5,4.0
40.0,1,0.0,4,1.0,32.0,0.0,0.0,16.5,3.0
41.0,1,0.0,4,1.0,42.0,0.0,0.0,16.5,3.0
42.0,1,0.0,4,1.0,22.0,0.0,0.0,16.5,3.0
45.0,1,0.0,4,1.0,23.0,0.0,0.0,16.0,3.0
47.0,1,0.0,4,1.0,45.0,0.0,0.0,17.0,3.0
48.0,1,0.0,4,1.0,32.5,0.0,1.0,14.0,4.0
50.0,1,0.0,4,2.0,24.0,0.0,0.0,12.0,4.0
51.0,1,0.0,4,2.0,21.0,0.0,0.0,13.0,4.0
57.0,1,0.0,4,4.0,25.0,1.0,1.0,12.0,2.0
58.0,1,0.0,4,4.0,28.0,1.0,0.0,12.0,2.0
59.0,1,0.0,4,4.0,16.0,0.0,0.0,10.5,2.0
60.0,1,0.0,4,4.0,30.0,0.0,0.0,11.5,2.0
407.0,1,0.0,5,2.0,15.0,1.0,0.0,10.0,4.0
430.0,1,0.0,4,1.0,48.0,0.0,0.0,15.0,3.0
432.0,1,0.0,4,1.0,35.0,0.0,0.0,16.0,4.0
433.0,1,0.0,4,1.0,42.0,0.0,0.0,16.0,3.0
434.0,1,0.0,4,1.0,48.0,0.0,0.0,16.0,3.0
435.0,1,0.0,4,1.0,32.0,0.0,1.0,15.5,3.0
438.0,1,0.0,4,2.0,11.0,0.0,0.0,8.0,2.0
440.0,1,0.0,4,4.0,30.0,0.0,0.0,11.5,2.0
441.0,1,0.0,4,4.0,30.0,0.0,1.0,11.5,2.0
443.0,1,0.0,4,4.0,25.0,0.0,0.0,11.5,2.0
444.0,1,0.0,4,4.0,45.0,0.0,0.0,12.5,2.0
448.0,1,0.0,5,1.0,35.0,0.0,1.0,18.0,3.0
449.0,1,0.0,5,1.0,30.0,0.0,0.0,18.0,4.0
450.0,1,0.0,5,1.0,35.5,0.0,0.0,16.5,3.0
454.0,1,0.0,5,2.0,18.0,1.0,0.0,10.0,4.0
459.0,1,0.0,5,3.0,20.0,1.0,0.0,16.0,5.0
466.0,1,0.0,5,4.0,26.0,0.0,1.0,11.5,2.0
471.0,1,0.0,5,1.0,35.0,0.0,0.0,18.0,2.0
472.0,1,0.0,5,1.0,33.0,0.0,0.0,16.5,3.0
473.0,1,0.0,5,1.0,41.0,0.0,1.0,17.0,3.0
475.0,1,0.0,5,1.0,26.0,0.0,0.0,15.0,3.0
476.0,1,0.0,4,1.0,35.0,0.0,0.0,18.0,3.0
477.0,1,0.0,5,1.0,26.0,0.0,1.0,16.5,3.0
478.0,1,0.0,4,1.0,38.0,0.0,0.0,19.0,3.0
485.0,1,0.0,5,2.0,16.0,1.0,0.0,10.0,4.0
491.0,1,0.0,5,3.0,0.0,0.0,0.0,13.0,3.0
492.0,1,0.0,5,3.0,19.0,1.0,0.0,12.5,2.0
498.0,1,0.0,5,4.0,26.5,1.0,1.0,12.0,2.0
501.0,1,0.0,5,1.0,45.0,0.0,1.0,16.5,3.0
503.0,1,0.0,5,1.0,41.5,0.0,0.0,16.5,3.0
510.0,1,0.0,5,3.0,20.0,1.0,0.0,16.0,3.0
511.0,1,0.0,5,3.0,16.0,1.0,0.0,16.5,4.0
514.0,1,0.0,5,3.0,39.0,0.0,0.0,16.0,5.0
516.0,1,0.0,5,3.0,14.0,1.0,0.0,16.0,4.0
521.0,1,0.0,4,1.0,12.0,0.0,1.0,16.5,4.0
522.0,1,0.0,4,1.0,26.0,0.0,0.0,16.0,3.0
113.0,1,1.0,2,1.0,42.0,0.0,1.0,16.0,4.0
123.0,1,1.0,2,1.0,30.0,0.0,0.0,14.5,2.0
135.0,1,1.0,2,3.0,32.0,0.0,0.0,12.5,5.0
138.0,1,1.0,3,3.0,35.0,1.0,1.0,11.5,6.0
153.0,1,1.0,3,1.0,36.5,0.0,0.0,17.0,4.0
181.0,1,1.0,3,2.0,16.0,0.0,0.0,11.0,3.0
231.0,1,1.0,3,1.0,22.0,0.0,0.0,16.0,2.0
236.0,1,1.0,3,1.0,45.0,0.0,0.0,17.0,4.0
254.0,1,1.0,1,4.0,38.0,0.0,0.0,16.0,2.0
255.0,1,1.0,1,4.0,20.0,0.0,1.0,14.0,2.0
294.0,1,1.0,3,1.0,35.0,0.0,0.0,16.0,3.0
306.0,1,1.0,3,3.0,26.0,1.0,0.0,17.0,4.0
311.0,1,1.0,3,4.0,65.0,0.0,1.0,11.5,2.0
315.0,1,1.0,1,1.0,24.5,0.0,1.0,16.0,3.0
335.0,1,1.0,1,1.0,20.0,1.0,0.0,17.0,5.0
372.0,1,1.0,3,1.0,50.0,1.0,1.0,19.0,4.0
6.0,1,1.0,2,3.0,7.0,1.0,0.0,7.0,4.0
14.0,1,1.0,2,2.0,21.0,0.0,0.0,11.0,6.0
26.0,1,1.0,3,1.0,30.0,0.0,1.0,16.0,4.0
27.0,1,1.0,2,2.0,7.0,1.0,0.0,10.0,4.0
30.0,1,1.0,3,2.0,7.0,0.0,0.0,10.0,2.0
31.0,1,1.0,2,2.0,21.0,0.0,0.0,11.0,4.0
33.0,1,1.0,3,3.0,17.0,0.0,0.0,17.0,5.0
36.0,1,1.0,2,4.0,45.0,0.0,1.0,13.0,2.0
77.0,1,1.0,3,3.0,64.0,0.0,0.0,19.0,6.0
78.0,1,1.0,3,3.0,22.0,1.0,0.0,17.0,4.0
81.0,1,1.0,3,4.0,45.0,0.0,0.0,12.0,2.0
82.0,1,1.0,3,4.0,33.0,0.0,1.0,13.5,2.0
85.0,1,1.0,2,1.0,35.0,0.0,0.0,12.5,5.0
89.0,1,1.0,2,1.0,31.0,1.0,0.0,16.0,3.0
112.0,1,1.0,3,4.0,30.0,0.0,0.0,14.0,2.0
128.0,1,1.0,2,2.0,19.0,1.0,0.0,11.0,4.0
129.0,1,1.0,2,3.0,25.0,0.0,0.0,16.0,6.0
131.0,1,1.0,2,3.0,30.0,0.0,1.0,17.0,5.0
139.0,1,1.0,2,4.0,36.0,0.0,0.0,12.5,2.0
144.0,1,1.0,2,4.0,41.0,0.0,1.0,12.5,2.0
145.0,1,1.0,3,1.0,18.0,0.0,1.0,16.0,3.0
147.0,1,1.0,3,1.0,6.0,0.0,0.0,14.0,2.0
148.0,1,1.0,3,1.0,37.5,0.0,1.0,17.0,3.0
151.0,1,1.0,3,1.0,0.0,0.0,0.0,15.0,3.0
152.0,1,1.0,3,1.0,25.5,0.0,1.0,15.0,3.0
157.0,1,1.0,3,2.0,20.0,0.0,0.0,12.0,3.0
161.0,1,1.0,3,3.0,38.0,1.0,0.0,17.0,7.0
163.0,1,1.0,3,3.0,34.5,1.0,0.0,16.5,3.0
164.0,1,1.0,3,3.0,20.0,1.0,0.0,19.0,5.0
165.0,1,1.0,3,4.0,27.0,0.0,1.0,12.5,3.0
169.0,1,1.0,3,1.0,26.0,1.0,0.0,16.0,3.0
170.0,1,1.0,3,1.0,40.0,1.0,0.0,16.0,3.0
187.0,1,1.0,3,3.0,22.5,0.0,0.0,15.0,4.0
190.0,1,1.0,3,3.0,37.0,1.0,1.0,16.0,5.0
196.0,1,1.0,3,4.0,30.0,1.0,0.0,11.5,2.0
197.0,1,1.0,3,1.0,26.0,0.0,0.0,17.0,3.0
234.0,1,1.0,3,1.0,14.0,0.0,0.0,16.0,2.0
240.0,1,1.0,3,3.0,30.0,1.0,0.0,17.0,6.0
242.0,1,1.0,3,3.0,22.0,1.0,1.0,17.0,5.0
245.0,1,1.0,3,3.0,20.0,0.0,0.0,13.5,4.0
259.0,1,1.0,1,1.0,30.0,0.0,0.0,14.5,3.0
268.0,1,1.0,1,1.0,42.5,1.0,1.0,15.0,5.0
271.0,1,1.0,1,2.0,15.0,1.0,0.0,11.0,4.0
272.0,1,1.0,1,2.0,16.0,1.0,0.0,11.0,4.0
274.0,1,1.0,1,2.0,10.0,1.0,0.0,10.0,4.0
276.0,1,1.0,1,2.0,20.0,1.0,0.0,10.5,4.0
296.0,1,1.0,3,1.0,13.0,1.0,0.0,16.0,3.0
299.0,1,1.0,3,2.0,18.0,1.0,0.0,11.5,3.0
301.0,1,1.0,3,2.0,9.0,1.0,1.0,10.5,3.0
320.0,1,1.0,1,2.0,10.0,0.0,1.0,12.0,4.0
321.0,1,1.0,1,2.0,15.0,0.0,0.0,12.5,4.0
324.0,1,1.0,1,3.0,61.0,0.0,0.0,24.0,5.0
326.0,1,1.0,1,3.0,45.0,1.0,0.0,24.0,4.0
330.0,1,1.0,1,4.0,23.0,0.0,1.0,15.5,2.0
334.0,1,1.0,1,1.0,20.0,0.0,0.0,12.5,3.0
349.0,1,1.0,1,3.0,20.0,1.0,0.0,16.0,3.0
354.0,1,1.0,1,4.0,16.0,0.0,1.0,10.5,2.0
356.0,1,1.0,1,4.0,28.0,0.0,1.0,11.5,2.0
357.0,1,1.0,3,4.0,27.0,0.0,0.0,11.5,2.0
371.0,1,1.0,3,1.0,33.0,0.0,0.0,16.0,3.0
373.0,1,1.0,3,1.0,33.0,1.0,0.0,15.5,6.0
375.0,1,1.0,3,1.0,25.0,0.0,1.0,15.0,4.0
378.0,1,1.0,3,1.0,35.0,1.0,0.0,18.5,5.0
381.0,1,1.0,3,1.0,30.0,0.0,1.0,16.5,4.0
403.0,1,1.0,3,3.0,34.0,1.0,0.0,18.0,5.0
406.0,1,1.0,3,4.0,39.0,1.0,0.0,11.5,2.0
407.0,1,1.0,3,4.0,15.0,1.0,1.0,10.5,1.0
409.0,1,1.0,3,1.0,15.0,0.0,0.0,15.0,3.0
1.0,1,1.0,2,1.0,60.0,0.0,0.0,16.0,4.0
2.0,1,1.0,2,1.0,17.5,0.0,1.0,14.0,2.0
3.0,1,1.0,2,2.0,11.0,0.0,1.0,10.0,5.0
4.0,1,1.0,2,3.0,35.0,0.0,0.0,12.5,8.0
5.0,1,1.0,2,3.0,40.0,0.0,0.0,17.0,5.0
8.0,1,1.0,2,4.0,40.0,0.0,0.0,12.0,2.0
9.0,1,1.0,2,1.0,32.0,0.0,0.0,16.0,4.0
10.0,1,1.0,2,1.0,30.0,0.0,0.0,16.0,3.0
11.0,1,1.0,2,1.0,36.0,0.0,0.0,16.0,3.0
12.0,1,1.0,2,1.0,30.0,0.0,0.0,16.0,3.0
13.0,1,1.0,2,2.0,13.0,0.0,0.0,10.0,5.0
15.0,1,1.0,2,3.0,25.0,0.0,1.0,17.0,5.0
16.0,1,1.0,2,3.0,24.0,0.0,0.0,17.0,5.0
17.0,1,1.0,2,3.0,39.0,0.0,0.0,17.0,6.0
18.0,1,1.0,2,3.0,46.0,0.0,0.0,17.0,4.0
19.0,1,1.0,1,1.0,50.0,0.0,0.0,16.0,3.0
21.0,1,1.0,1,2.0,11.0,0.0,0.0,10.5,3.0
22.0,1,1.0,1,3.0,18.0,0.0,0.0,16.0,4.0
23.0,1,1.0,3,1.0,28.0,0.0,0.0,16.0,3.0
24.0,1,1.0,2,1.0,35.0,0.0,1.0,16.0,4.0
28.0,1,1.0,3,2.0,8.0,0.0,0.0,10.0,2.0
29.0,1,1.0,3,2.0,13.0,0.0,0.0,11.0,3.0
32.0,1,1.0,3,3.0,27.0,0.0,0.0,11.5,4.0
34.0,1,1.0,3,3.0,18.0,1.0,0.0,11.5,5.0
35.0,1,1.0,3,4.0,31.0,0.0,1.0,11.5,2.0
38.0,1,1.0,2,1.0,30.0,0.0,0.0,17.0,3.0
63.0,1,1.0,3,1.0,25.0,1.0,0.0,18.0,4.0
64.0,1,1.0,3,1.0,26.0,0.0,0.0,16.0,3.0
66.0,1,1.0,3,1.0,36.0,0.0,0.0,17.0,3.0
67.0,1,1.0,3,1.0,21.5,0.0,0.0,13.5,3.0
68.0,1,1.0,3,1.0,30.0,0.0,0.0,17.0,3.0
69.0,1,1.0,3,1.0,27.0,0.0,0.0,18.0,4.0
70.0,1,1.0,3,1.0,40.0,0.0,0.0,16.0,3.0
71.0,1,1.0,3,1.0,43.0,0.0,0.0,17.0,3.0
73.0,1,1.0,3,2.0,14.0,0.0,0.0,12.0,3.0
75.0,1,1.0,3,2.0,15.0,0.0,0.0,11.0,3.0
76.0,1,1.0,3,3.0,40.0,1.0,0.0,17.0,6.0
79.0,1,1.0,3,3.0,26.0,1.0,0.0,17.0,5.0
80.0,1,1.0,3,4.0,25.0,0.0,0.0,11.5,2.0
84.0,1,1.0,2,1.0,42.0,0.0,0.0,16.0,4.0
86.0,1,1.0,2,1.0,21.0,0.0,0.0,15.0,3.0
87.0,1,1.0,2,1.0,30.0,0.0,0.0,15.0,3.0
88.0,1,1.0,1,1.0,41.0,0.0,1.0,15.0,5.0
91.0,1,1.0,2,1.0,30.0,1.0,0.0,17.0,3.0
92.0,1,1.0,2,1.0,20.0,1.0,0.0,15.0,3.0
95.0,1,1.0,2,2.0,14.0,0.0,0.0,10.0,4.0
96.0,1,1.0,3,2.0,15.0,0.0,0.0,10.0,3.0
97.0,1,1.0,2,2.0,13.5,0.0,1.0,10.0,3.0
98.0,1,1.0,2,2.0,16.0,0.0,0.0,10.0,3.0
99.0,1,1.0,2,3.0,80.0,1.0,0.0,24.0,8.0
101.0,1,1.0,2,3.0,22.0,0.0,0.0,15.0,6.0
102.0,1,1.0,1,3.0,27.0,0.0,0.0,16.0,6.0
104.0,1,1.0,2,4.0,21.0,0.0,1.0,11.5,2.0
105.0,1,1.0,3,1.0,45.0,0.0,0.0,16.5,4.0
106.0,1,1.0,3,1.0,27.0,0.0,0.0,16.0,2.0
107.0,1,1.0,3,1.0,23.5,1.0,0.0,14.5,3.0
108.0,1,1.0,3,1.0,35.0,0.0,1.0,17.0,3.0
111.0,1,1.0,3,3.0,34.5,0.0,0.0,16.0,5.0
114.0,1,1.0,2,1.0,60.0,0.0,1.0,16.0,3.0
115.0,1,1.0,2,1.0,21.0,0.0,0.0,17.0,4.0
116.0,1,1.0,2,1.0,34.0,0.0,0.0,13.0,7.0
118.0,1,1.0,3,1.0,38.0,0.0,0.0,15.0,4.0
119.0,1,1.0,3,1.0,31.0,0.0,1.0,16.5,3.0
120.0,1,1.0,2,1.0,30.0,1.0,0.0,16.0,3.0
122.0,1,1.0,3,1.0,60.0,0.0,0.0,12.5,5.0
124.0,1,1.0,2,1.0,27.0,0.0,0.0,15.0,2.0
125.0,1,1.0,2,2.0,15.0,0.0,0.0,12.5,3.0
130.0,1,1.0,2,3.0,40.0,1.0,0.0,18.0,4.0
132.0,1,1.0,2,3.0,35.0,1.0,0.0,24.0,5.0
133.0,1,1.0,2,3.0,23.0,1.0,0.0,17.0,4.0
134.0,1,1.0,2,3.0,33.5,0.0,0.0,16.0,4.0
137.0,1,1.0,3,3.0,42.0,1.0,0.0,16.0,6.0
140.0,1,1.0,2,4.0,40.0,0.0,1.0,11.5,2.0
141.0,1,1.0,2,4.0,35.0,0.0,1.0,12.5,2.0
142.0,1,1.0,3,4.0,71.0,0.0,1.0,11.5,2.0
146.0,1,1.0,3,1.0,32.0,0.0,1.0,16.0,4.0
149.0,1,1.0,3,1.0,18.0,0.0,0.0,16.0,2.0
150.0,1,1.0,3,1.0,32.0,0.0,1.0,16.0,3.0
156.0,1,1.0,3,1.0,20.0,0.0,0.0,15.0,8.0
158.0,1,1.0,3,2.0,7.0,0.0,0.0,10.0,3.0
159.0,1,1.0,3,2.0,15.0,0.0,0.0,10.5,3.0
166.0,1,1.0,3,4.0,35.0,0.0,1.0,11.5,2.0
168.0,1,1.0,3,1.0,32.0,0.0,1.0,15.0,3.0
171.0,1,1.0,3,1.0,22.5,1.0,0.0,16.0,3.0
172.0,1,1.0,3,1.0,30.0,0.0,0.0,12.5,5.0
173.0,1,1.0,3,1.0,41.0,0.0,0.0,17.5,4.0
174.0,1,1.0,3,1.0,40.0,0.0,0.0,16.0,4.0
176.0,1,1.0,3,1.0,47.5,0.0,0.0,16.0,4.0
178.0,1,1.0,3,2.0,11.0,1.0,1.0,10.0,3.0
179.0,1,1.0,3,2.0,12.0,0.0,1.0,10.5,3.0
180.0,1,1.0,3,2.0,17.5,0.0,0.0,11.0,4.0
182.0,1,1.0,1,2.0,15.0,0.0,1.0,11.0,4.0
183.0,1,1.0,3,2.0,25.0,0.0,0.0,11.0,4.0
185.0,1,1.0,2,2.0,8.0,0.0,0.0,10.5,4.0
186.0,1,1.0,3,3.0,30.0,0.0,1.0,16.0,5.0
189.0,1,1.0,3,3.0,19.0,0.0,0.0,15.0,4.0
192.0,1,1.0,3,4.0,34.5,0.0,1.0,12.0,2.0
193.0,1,1.0,3,4.0,13.0,0.0,1.0,11.0,2.0
195.0,1,1.0,3,4.0,33.0,0.0,1.0,11.5,2.0
198.0,1,1.0,3,1.0,42.0,0.0,1.0,16.0,3.0
199.0,1,1.0,3,2.0,14.0,0.0,0.0,10.0,4.0
200.0,1,1.0,3,1.0,45.0,0.0,1.0,18.0,4.0
201.0,1,1.0,3,1.0,38.0,0.0,0.0,17.0,3.0
202.0,1,1.0,3,1.0,24.0,0.0,1.0,19.0,3.0
203.0,1,1.0,3,1.0,38.0,0.0,0.0,17.0,3.0
204.0,1,1.0,3,1.0,25.5,0.0,0.0,17.5,3.0
207.0,1,1.0,3,2.0,14.5,1.0,0.0,12.0,4.0
208.0,1,1.0,3,3.0,37.0,1.0,0.0,17.0,4.0
209.0,1,1.0,3,3.0,43.0,1.0,0.0,18.0,5.0
210.0,1,1.0,3,4.0,14.0,1.0,1.0,11.5,4.0
211.0,1,1.0,1,1.0,37.0,0.0,0.0,15.0,3.0
212.0,1,1.0,1,1.0,35.0,0.0,0.0,16.0,3.0
213.0,1,1.0,1,1.0,29.5,1.0,0.0,17.5,4.0
214.0,1,1.0,1,1.0,35.0,0.0,0.0,16.0,2.0
215.0,1,1.0,1,1.0,30.0,0.0,0.0,16.0,3.0
216.0,1,1.0,1,2.0,20.0,0.0,0.0,10.5,4.0
217.0,1,1.0,1,2.0,12.0,1.0,0.0,10.0,4.0
218.0,1,1.0,1,2.0,8.0,1.0,0.0,10.0,3.0
219.0,1,1.0,1,2.0,18.0,1.0,0.0,10.0,4.0
220.0,1,1.0,1,2.0,15.0,0.0,0.0,10.0,5.0
221.0,1,1.0,1,2.0,16.0,0.0,0.0,11.0,4.0
222.0,1,1.0,1,3.0,17.0,1.0,0.0,12.5,3.0
223.0,1,1.0,1,3.0,23.0,1.0,0.0,16.0,3.0
225.0,1,1.0,1,3.0,37.0,1.0,0.0,17.0,6.0
226.0,1,1.0,1,4.0,26.0,0.0,0.0,11.5,2.0
228.0,1,1.0,1,4.0,30.0,0.0,1.0,12.5,2.0
229.0,1,1.0,3,1.0,33.0,0.0,0.0,13.5,5.0
230.0,1,1.0,3,1.0,32.0,0.0,0.0,17.0,3.0
232.0,1,1.0,3,1.0,28.0,0.0,1.0,16.0,3.0
233.0,1,1.0,3,1.0,22.0,0.0,0.0,16.0,2.0
237.0,1,1.0,3,1.0,26.0,0.0,0.0,16.0,2.0
238.0,1,1.0,3,2.0,40.0,1.0,0.0,12.0,5.0
239.0,1,1.0,3,2.0,19.0,0.0,0.0,13.5,5.0
243.0,1,1.0,3,3.0,29.0,1.0,0.0,16.5,6.0
244.0,1,1.0,3,3.0,28.0,1.0,0.0,18.0,4.0
247.0,1,1.0,3,4.0,40.0,0.0,0.0,15.5,2.0
248.0,1,1.0,3,4.0,24.0,0.0,0.0,16.0,2.0
249.0,1,1.0,1,1.0,22.0,0.0,0.0,15.0,3.0
250.0,1,1.0,1,2.0,6.0,1.0,0.0,10.0,4.0
253.0,1,1.0,1,3.0,12.0,1.0,0.0,13.0,2.0
258.0,1,1.0,1,1.0,38.0,0.0,0.0,16.0,3.0
260.0,1,1.0,1,1.0,30.0,1.0,1.0,16.0,4.0
262.0,1,1.0,1,1.0,22.5,0.0,0.0,16.5,4.0
264.0,1,1.0,1,1.0,23.0,0.0,1.0,15.0,2.0
265.0,1,1.0,1,1.0,0.0,0.0,0.0,16.0,3.0
267.0,1,1.0,1,1.0,55.0,0.0,0.0,16.0,3.0
269.0,1,1.0,1,2.0,13.0,1.0,0.0,10.0,4.0
273.0,1,1.0,1,2.0,13.0,1.0,0.0,10.0,4.0
275.0,1,1.0,1,2.0,9.0,1.0,0.0,11.0,4.0
277.0,1,1.0,1,2.0,15.0,1.0,0.0,10.0,3.0
278.0,1,1.0,1,2.0,9.0,1.0,0.0,10.0,4.0
282.0,1,1.0,1,3.0,0.0,1.0,0.0,16.0,4.0
284.0,1,1.0,1,3.0,18.0,1.0,1.0,16.0,5.0
285.0,1,1.0,1,3.0,18.0,1.0,0.0,16.0,4.0
286.0,1,1.0,1,3.0,17.0,1.0,0.0,11.5,2.0
287.0,1,1.0,1,3.0,17.0,1.0,0.0,16.0,5.0
288.0,1,1.0,1,3.0,14.0,1.0,0.0,16.0,6.0
289.0,1,1.0,1,3.0,13.0,1.0,0.0,16.0,5.0
290.0,1,1.0,1,4.0,23.0,0.0,0.0,12.5,2.0
291.0,1,1.0,1,4.0,21.0,0.0,0.0,11.5,2.0
292.0,1,1.0,1,4.0,26.0,0.0,0.0,16.0,2.0
297.0,1,1.0,3,1.0,45.0,1.0,0.0,16.0,3.0
303.0,1,1.0,3,3.0,47.0,1.0,1.0,17.0,6.0
304.0,1,1.0,3,3.0,25.0,0.0,0.0,17.0,5.0
305.0,1,1.0,3,3.0,27.0,1.0,0.0,17.0,5.0
307.0,1,1.0,3,3.0,50.0,1.0,0.0,18.0,5.0
310.0,1,1.0,3,4.0,26.0,0.0,1.0,11.5,2.0
312.0,1,1.0,1,1.0,5.0,0.0,0.0,11.0,3.0
313.0,1,1.0,1,1.0,30.0,0.0,0.0,15.0,3.0
314.0,1,1.0,1,1.0,21.0,0.0,0.0,15.0,3.0
316.0,1,1.0,1,1.0,26.0,1.0,0.0,16.0,3.0
317.0,1,1.0,1,1.0,4.0,0.0,0.0,12.0,3.0
318.0,1,1.0,1,2.0,13.0,0.0,1.0,12.0,3.0
322.0,1,1.0,1,3.0,17.0,1.0,0.0,16.0,6.0
325.0,1,1.0,1,3.0,16.0,1.0,0.0,15.0,6.0
333.0,1,1.0,2,1.0,23.0,0.0,0.0,15.0,4.0
336.0,1,1.0,1,1.0,30.0,0.0,0.0,15.0,3.0
337.0,1,1.0,1,1.0,30.0,1.0,0.0,17.0,4.0
339.0,1,1.0,1,1.0,14.0,1.0,0.0,16.0,3.0
340.0,1,1.0,1,1.0,32.0,0.0,0.0,14.5,5.0
341.0,1,1.0,1,2.0,10.0,1.0,0.0,9.5,3.0
343.0,1,1.0,1,2.0,15.0,1.0,0.0,10.5,4.0
346.0,1,1.0,1,2.0,15.0,1.0,0.0,10.0,4.0
348.0,1,1.0,2,3.0,0.0,1.0,0.0,10.5,3.0
350.0,1,1.0,1,3.0,25.0,1.0,0.0,16.0,5.0
351.0,1,1.0,1,3.0,30.0,1.0,0.0,16.0,4.0
355.0,1,1.0,2,4.0,20.0,0.0,1.0,11.5,2.0
359.0,1,1.0,1,1.0,26.0,1.0,0.0,15.0,3.0
360.0,1,1.0,1,1.0,37.0,0.0,1.0,15.0,3.0
361.0,1,1.0,1,1.0,27.0,0.0,0.0,16.0,3.0
362.0,1,1.0,1,2.0,28.0,0.0,1.0,12.5,5.0
363.0,1,1.0,1,2.0,21.0,0.0,0.0,12.5,4.0
364.0,1,1.0,1,2.0,31.0,0.0,1.0,12.0,4.0
366.0,1,1.0,1,3.0,20.0,0.0,0.0,11.5,5.0
368.0,1,1.0,1,4.0,25.0,0.0,0.0,12.5,2.0
369.0,1,1.0,3,1.0,0.0,1.0,0.0,15.0,3.0
370.0,1,1.0,3,1.0,31.0,0.0,0.0,16.0,3.0
376.0,1,1.0,3,1.0,17.0,0.0,0.0,14.0,8.0
377.0,1,1.0,3,1.0,23.0,0.0,1.0,14.0,3.0
379.0,1,1.0,3,1.0,34.0,0.0,0.0,16.0,3.0
380.0,1,1.0,3,1.0,29.0,0.0,0.0,16.0,3.0
383.0,1,1.0,3,1.0,9.0,0.0,0.0,16.0,2.0
384.0,1,1.0,3,1.0,30.0,0.0,0.0,16.0,3.0
385.0,1,1.0,3,1.0,29.0,0.0,1.0,17.0,3.0
386.0,1,1.0,3,1.0,24.0,0.0,0.0,17.0,3.0
391.0,1,1.0,3,2.0,19.0,0.0,0.0,10.0,3.0
393.0,1,1.0,3,2.0,22.0,1.0,0.0,11.0,3.0
396.0,1,1.0,3,3.0,38.0,1.0,0.0,17.0,5.0
397.0,1,1.0,3,3.0,21.0,1.0,0.0,17.0,4.0
398.0,1,1.0,3,3.0,40.0,1.0,0.0,17.0,5.0
399.0,1,1.0,3,3.0,36.0,1.0,1.0,17.0,7.0
400.0,1,1.0,3,3.0,32.0,1.0,0.0,17.0,5.0
401.0,1,1.0,3,3.0,32.0,0.0,1.0,16.0,6.0
